SMILES,IC50
COc1ccc(cc1)C1COc2cccc3c(O)c(C(=O)NCC(O)=O)c(=O)n1c23,27
Cc1nc(C(=O)NCC(O)=O)c(O)c2ccc(Oc3ccccc3)cc12,27
Oc1c(cnn1-c1ccc(cn1)C(=O)NCc1ccccc1)-c1ccncc1,27.5
CC(C)(NC(=O)c1cnc(nc1O)-c1ccccn1)c1ccccc1,28
Oc1c(cnn1-c1ccc(cn1)C(=O)NC1CC2(COC2)C1)-c1ccc(cc1)C#N,28.8
OC(=O)CNC(=O)c1ncc(cc1O)-c1cccc(Cl)c1,29
C[C@@H]1c2cc(ccc2-c2nnnn12)[C@H](O)CN1CCC2(CCN(C3=C(C)C(=O)OC3)C2=O)CC1,29
COCCC(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,29.5
Cn1ccnc1CN1CCC2(CC1)C(=O)N(c1ccccc21)c1ccc(nc1)-n1cccc1,30
OC(=O)CNC(=O)c1c2c(cccc2c(O)oc1=O)-c1ccc(Cl)c(Cl)c1,30
Oc1c(cnn1-c1ccc(cn1)C(=O)NCCOC(F)(F)F)-c1ccc(cc1)C#N,30.9
Oc1c(cnn1-c1ccc(cn1)C(=O)NCCC1CCCO1)-c1ccc(cc1)C#N,30.9
CC1=C(COC1=O)N1CCC2(CCN(C[C@H](O)c3ccc-4c(Cn5nnnc-45)c3Cl)CC2)C1=O,31
Cc1cccnc1CN1CCC2(CC(N(C2=O)c2ccc(cc2)-c2ccccc2)C(O)=O)CC1,31
Cc1cccnc1CN1CCC2(CC1)N(C(=O)N(C2=O)c1ccc(cc1)N1CCC1=O)c1cc(=O)[nH]cn1,31
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCN1CCCCC1,31.6
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCC1CCN(C)CC1,31.6
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCC1CCCN1C,31.6
CNCCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,31.6
O[C@H]1CC[C@H](CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,31.6
CO[C@@H]1CC[C@@H](CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,31.6
CCN(CC)c1nc(nc2cc(F)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,31.6
CCN(CC)c1nc(nc2cc(Cl)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,31.6
Nc1nc(nc2ccc(cc12)C1CCCCC1)-n1cc(cn1)C(O)=O,31.6
CCCS(=O)(=O)c1cc2[nH]c(nc2cc1OC(F)(F)F)-n1cc(cn1)C(O)=O,31.6
OC(=O)c1cnn(c1)-c1nc(NCC2CCCCC2)c2cc(Oc3ccc(Cl)cc3)ccc2n1,31.6
OC(=O)c1cnn(c1)-c1nc2cc(ccc2[nH]1)-c1cccc(OCc2cccc(Cl)c2)c1,31.6
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)[N+]([O-])=O,31.6
OC(=O)c1cnn(c1)-c1nc2cc(Oc3ccc(Cl)cc3)c(cc2[nH]1)C(F)(F)F,31.6
COc1ccc(Sc2cc3nc([nH]c3cc2C(F)(F)F)-n2cc(cn2)C(O)=O)cc1,31.6
OC(=O)c1cnn(c1)-c1nc2cc(SCc3ccc(cc3)-c3ccccc3C#N)c(Cl)cc2[nH]1,31.6
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)S(=O)(=O)Cc1c(Cl)cccc1Cl,31.6
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)S(=O)(=O)Cc1ccccc1,31.6
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)S(=O)(=O)Cc1ccc(F)cc1,31.6
CCCS(=O)(=O)c1cc2[nH]c(nc2cc1C(F)(F)F)-n1cc(cn1)C(O)=O,31.6
CCCS(=O)(=O)c1cc2[nH]c(nc2cc1Cl)-n1cc(cn1)C(O)=O,31.6
CS(=O)(=O)c1cc2[nH]c(nc2cc1OC(F)(F)F)-n1cc(cn1)C(O)=O,31.6
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)S(=O)(=O)Cc1ccccc1Cl,31.6
OC(=O)c1cnn(c1)-c1nc(N2CCCCCC2)c2cc(Oc3ccc(Cl)cc3)ccc2n1,31.6
CCN(CC)c1nc(nc2cc(Cl)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,31.6
CCN(CC)c1nc(nc2cc(F)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,31.6
OC(=O)c1cnn(c1)-c1nc(N2CCCCCC2)c2cc(Oc3ccc(Cl)cc3)ccc2n1,31.6
Nc1nc(nc2ccc(cc12)C1CCCCC1)-n1cc(cn1)C(O)=O,31.6
OC(=O)c1cnn(c1)-c1nc(NCC2CCCCC2)c2cc(Oc3ccc(Cl)cc3)ccc2n1,31.6
Cc1nc(C(=O)NCC(O)=O)c(O)c2ccc(Oc3ccccc3)cc12,32
Cc1ccc(Oc2ncc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cc2F)cc1,32
COc1cc(ccc1-c1ccccc1)N1CCC2(CCN(Cc3ncccc3C)CC2)C1=O,32
C[C@@H]1CC2(CCN(C[C@H](O)c3ccc4c(ccc5nnnn45)c3)CC2)C(=O)N1C1=CC(=O)OC1,32
Oc1c(cnn1-c1ccc(cn1)C(=O)NCC1CCOCC1)-c1ccc(C#N)c(F)c1,32.4
OC(=O)Cc1csc(=NC(=O)CS(=O)(=O)c2ccc(Cl)cc2)n1O,33
CO[C@H]1CC[C@@H](CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,33.1
COCC(NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N)C(C)C,33.9
Oc1c(cnn1-c1ccc(cn1)C(=O)N1CCC[C@H]1CN1CCCC1)-c1ccc(cc1)C#N,33.9
CC1=C(COC1=O)N1CCC2(CCN(C[C@H](O)c3ccc-4c(CCc5nnnn-45)c3)CC2)C1=O,34
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)N[C@H]1CC[C@H](O)CC1,34.7
CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccc2n(C)c(=O)c(C(=O)NCC(O)=O)c(O)c2c1,35
CC1=C(COC1=O)N1CC[C@@]2(CCN(C[C@H](O)c3ccc-4c(Cn5nnnc-45)c3)C[C@@H]2F)C1=O,35
COCCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1F)C#N,35.5
C[C@@H]1c2cc(ccc2-c2nnnn12)[C@@H](O)CN1CCC2(CCN(C3=C(C)C(=O)OC3)C2=O)CC1,36
CCOCCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,36.3
CO[C@H]1CC[C@@H](CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,36.3
CN1CCN(CC1)C(=O)c1cnc(cc1C)-n1ncc(c1O)-c1ccc(cc1)C#N,36.3
O[C@@H]1CC[C@@H](C1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,36.3
Oc1c(cnn1-c1ccc(cn1)C(=O)NCCCn1cccn1)-c1ccc(cc1)C#N,36.3
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCn1ccnc1,37.2
COCCCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,37.2
CC(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCc1ccc2n(C)c(=O)c(C(=O)NCC(O)=O)c(O)c2c1,37.4
CC1=C(COC1=O)N1CCC2(CCN(C[C@@H](O)c3ccc-4c(CCc5nnnn-45)c3)CC2)C1=O,38
Oc1c(cnn1-c1ccc(cn1)C(=O)NCCCc1nccs1)-c1ccc(cc1)C#N,38
Cn1c2ccc(CNC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)c3ccccc3)cc2c(O)c(C(=O)NCC(O)=O)c1=O,38.3
OC(=O)CNC(=O)C1=C(O)CCN(Cc2cnc(Oc3ccc(Cl)cc3)cn2)C1=O,39
Cc1ccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cn2)cc1,39
Cc1ccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cn2)cc1,39
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCC1CCN(C)C1,39.8
CCN1CCC(CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,39.8
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NC1CCN(C)CC1,39.8
OC(=O)c1cnn(c1)-c1nc2cc(ccc2[nH]1)-c1cccc(OCc2ccc(Cl)cc2)c1,39.8
OC(=O)c1cnn(c1)-c1nc2cc(C#N)c(Cl)cc2[nH]1,39.8
OC(=O)c1cnn(c1)-c1nc2cc(Oc3ccc(Cl)c(Cl)c3)c(cc2[nH]1)C(F)(F)F,39.8
OC(=O)c1cnn(c1)-c1nc2cc(Oc3ccc(Cl)cc3)c(Cl)cc2[nH]1,39.8
OC(=O)c1cnn(c1)-c1nc2cc(Oc3ccc(Cl)cc3)c(OC(F)(F)F)cc2[nH]1,39.8
OC(=O)c1cnn(c1)-c1nc2cc(c(cc2[nH]1)C(F)(F)F)C(F)(F)F,39.8
OC(=O)c1cnn(c1)-c1nc2cc(Oc3ccc(OC(F)(F)F)cc3)c(Cl)cc2[nH]1,39.8
CCS(=O)(=O)c1cc2nc([nH]c2cc1F)-n1cc(cn1)C(O)=O,39.8
CCCS(=O)(=O)c1cc2nc([nH]c2cc1F)-n1cc(cn1)C(O)=O,39.8
OC(=O)c1cnn(c1)-c1nc2cc(Sc3ccccc3)c(cc2[nH]1)C(F)(F)F,39.8
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)S(=O)(=O)Nc1ccccc1,39.8
Cc1cccc(c1)S(=O)(=O)c1cc2nc([nH]c2cc1Cl)-n1cc(cn1)C(O)=O,39.8
COc1cccc(c1)S(=O)(=O)c1cc2nc([nH]c2cc1Cl)-n1cc(cn1)C(O)=O,39.8
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)S(=O)(=O)CCc1ccccc1,39.8
CCS(=O)(=O)c1cc2[nH]c(nc2cc1Cl)-n1cc(cn1)C(O)=O,39.8
CS(=O)(=O)c1cc2[nH]c(nc2cc1Cl)-n1cc(cn1)C(O)=O,39.8
CC(C)S(=O)(=O)c1cc2[nH]c(nc2cc1C(F)(F)F)-n1cc(cn1)C(O)=O,39.8
CC(C)S(=O)(=O)c1cc2[nH]c(nc2cc1OC(F)(F)F)-n1cc(cn1)C(O)=O,39.8
CN(C)c1nc(nc2cc(Oc3ccccc3)ccc12)-n1cc(cn1)C(O)=O,39.8
CN(C)c1nc(nc2cc(Cl)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,39.8
CC(C)c1cc2c(nc(nc2cc1Cl)-n1cc(cn1)C(O)=O)N(C)C,39.8
CCN(C)c1nc(nc2cc(Cl)c(cc12)C(C)C)-n1cc(cn1)C(O)=O,39.8
CN(C)c1nc(nc2ccc(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,39.8
CCN(CC)c1nc(nc2ccc(cc12)-c1ccccc1)-n1cc(cn1)C(O)=O,39.8
CCCN(CCC)c1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,39.8
OC(=O)c1cnn(c1)-c1nc(N2CCC(CC2)C#N)c2cc(Oc3ccc(Cl)cc3)ccc2n1,39.8
Cc1cccc(C)c1Oc1cc2c(nc(nc2cc1F)-n1cc(cn1)C(O)=O)N1CCCC1,39.8
Cc1cccc(C)c1Oc1cc2c(Nc3ccccc3)nc(nc2cc1F)-n1cc(cn1)C(O)=O,39.8
CC(C)c1cc2c(nc(nc2cc1Cl)-n1cc(cn1)C(O)=O)N(C)C,39.8
CCN(C)c1nc(nc2cc(Cl)c(cc12)C(C)C)-n1cc(cn1)C(O)=O,39.8
CN(C)c1nc(nc2ccc(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,39.8
CCN(CC)c1nc(nc2ccc(cc12)-c1ccccc1)-n1cc(cn1)C(O)=O,39.8
OC(=O)c1cnn(c1)-c1nc(N2CCC(CC2)C#N)c2cc(Oc3ccc(Cl)cc3)ccc2n1,39.8
CN(C)c1nc(nc2cc(Cl)c(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,39.8
CCCN(CCC)c1nc(nc2cc(F)c(Oc3c(C)cccc3C)cc12)-n1cc(cn1)C(O)=O,39.8
Cc1cccc(C)c1Oc1cc2c(Nc3ccccc3)nc(nc2cc1F)-n1cc(cn1)C(O)=O,39.8
Cc1cccc(C)c1Oc1cc2c(nc(nc2cc1F)-n1cc(cn1)C(O)=O)N1CCCC1,39.8
CN(C)c1nc(nc2cc(Oc3ccccc3)ccc12)-n1cc(cn1)C(O)=O,39.8
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(cc3)C#N)nc2)C1=O,40
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3cccc(Cl)c3)nc2)C1=O,40
Cc1cccnc1CN1CCC2(CCN(C2=O)c2ccc(cc2C#N)-c2ccccc2)CC1,40
CC1=C(COC1=O)N1CC[C@]2(CCN(C[C@@H](O)c3ccc-4c(Cn5nnnc-45)c3)C[C@H]2F)C1=O,40
Oc1c(cnn1-c1ccc(cn1)C(=O)N[C@H]1CCOC1)-c1ccc(cc1)C#N,40.7
CC1(CNC(=O)c2ccc(nc2)-n2ncc(c2O)-c2ccc(cc2)C#N)COC1,40.7
O[C@H]1CC[C@@H](C1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,40.7
Cc1cc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cn2)ccc1F,41
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)N[C@@H](C)C1CCOCC1,41.7
CC1CC1NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,41.7
CN(CC1CCCN(C)C1)C(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,41.7
CO[C@@H]1CC[C@@H](CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,41.7
CC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)NCC(=O)NCc1ccc2n(C)c(=O)c(C(=O)NCC(O)=O)c(O)c2c1,41.9
COCCC(C)(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,42.7
Oc1c(cnn1-c1ccc(cn1)C(=O)NCc1ccccc1)-c1ccc(cc1)C#N,42.7
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3cccc(c3)C(F)(F)F)nc2)C1=O,43
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(Cl)cc3)nc2)C1=O,43
CC1=C(COC1=O)N1CC[C@]2(CCN(C[C@H](O)c3ccc-4c(Cn5nnnc-45)c3)C[C@H]2F)C1=O,43
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)N[C@H]1CC[C@H](O)CC1)C#N,43.7
CCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,43.7
Oc1c(cnn1-c1ccc(cn1)C(=O)NCCCOCC1CC1)-c1ccc(cc1)C#N,43.7
CC1=C(COC1=O)N1CCC2(CCN(CC2)[C@H](CO)c2ccc3c(ccc4nnnn34)c2)C1=O,44
Cn1ccnc1CN1CCC2(CC1)C(=O)N(c1ccccc21)c1ccc2ccccc2c1,44
CC1(CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,44.7
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCc1ccc2n(C)c(=O)c(C(=O)NCC(O)=O)c(O)c2c1,44.8
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3cccc(OC(F)(F)F)c3)nc2)C1=O,45
CN1CCC(CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,45.7
CC1=C(COC1=O)N1CCC2(CCN(C[C@H](O)c3ccc-4c(CCc5nnnn-45)c3C)CC2)C1=O,46
Cn1c2cc(Br)ccc2c(O)c(C(=O)NCC(O)=O)c1=O,46
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NC1CCOCC1)C#N,46.8
C[C@@H](NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N)C1CCOCC1,46.8
CC1=C(COC1=O)N1CCC2(CCN(C[C@@H](O)c3ccc-4c(CCc5nnnn-45)c3C)CC2)C1=O,47
CCOCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,47.9
Cc1ccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cc2)cc1C,48
Cc1ccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cc2)cc1,49
Cc1ccc(Oc2ccc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cc2)cc1,49
CN(C1CCN(C)CC1)C(=O)c1cnc(cc1C)-n1ncc(c1O)-c1ccc(cc1)C#N,49
Oc1c(cnn1-c1ccc(cn1)C(=O)NCCC1CCOCC1)-c1ccc(cc1)C#N,49
Cc1ccc(cc1)S(=O)(=O)CC(=O)N=c1scc(CC(O)=O)n1O,50
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(Oc3ccc(Cl)cc3)ccc2n1,50
Cc1cccnc1CN1CCC2(CCN(C2=O)c2ccc(cc2)-c2cccc(c2)C(O)=O)CC1,50
Cn1c2nc(ccc2c(O)c(C(=O)NCC(O)=O)c1=O)-c1cccnc1,50
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(ccc2n1)-c1ccccc1,50.1
CCN(CC)c1nc(nc2ccc(Oc3ccc(Cl)cc3)cc12)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(Oc3ccc(Cl)cc3)ccc2n1,50.1
OC(=O)c1cnn(c1)-c1nc(N2CCSCC2)c2cc(Oc3ccc(Cl)cc3)ccc2n1,50.1
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCN1CCCC1,50.1
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCN(C)C,50.1
COc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NCC1CCOCC1)C#N,50.1
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NC(C)(C)CN(C)C,50.1
Oc1c(cnn1-c1ccc(cn1)C(=O)NCc1ccccc1)-c1ccc(C#N)c(F)c1,50.1
COCC1(CCCC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccnc(OC)c1,50.1
CS(=O)c1cc2[nH]c(nc2cc1C(F)(F)F)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc2cc(ccc2[nH]1)-c1cccc(OCc2ccccc2)c1,50.1
OC(=O)c1cnn(c1)-c1nc2cc(Oc3ccc(F)cc3)c(cc2[nH]1)C(F)(F)F,50.1
CCN(CC)c1nc(nc2ccc(Oc3ccccc3)cc12)-n1cc(cn1)C(O)=O,50.1
CCSc1cc2nc([nH]c2cc1C(F)(F)F)-n1cc(cn1)C(O)=O,50.1
CC(C)S(=O)(=O)c1cc2nc([nH]c2cc1F)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc2cc(SCc3c(Cl)cccc3Cl)c(Cl)cc2[nH]1,50.1
COc1ccc(cc1)S(=O)(=O)c1cc2nc([nH]c2cc1Cl)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)S(=O)(=O)c1ccc(Cl)cc1,50.1
OC(=O)c1cnn(c1)-c1nc2cc(c(Cl)cc2[nH]1)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,50.1
Cc1cc(C)c(CS(=O)(=O)c2cc3nc([nH]c3cc2Cl)-n2cc(cn2)C(O)=O)c(C)c1,50.1
CS(=O)(=O)c1cc2[nH]c(nc2cc1F)-n1cc(cn1)C(O)=O,50.1
CC(C)S(=O)(=O)c1cc2[nH]c(nc2cc1Cl)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2ccc(Oc3ccccc3)cc2n1,50.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(OC3CCCCC3)c(F)cc2n1,50.1
CC(C)c1cc2c(nc(nc2cc1Cl)-n1cc(cn1)C(O)=O)N1CCCC1,50.1
CCN(C)c1nc(nc2ccc(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,50.1
CCN(CC)c1nc(nc2ccc(cc12)C1CCCCC1)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc(Nc2ccccc2)c2cc(ccc2n1)C1CCCCC1,50.1
CCN(C)c1nc(nc2ccc(cc12)-c1ccccc1)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2ccc(Oc3ccccc3)cc2n1,50.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(OC3CCCCC3)c(F)cc2n1,50.1
CC(C)c1cc2c(nc(nc2cc1Cl)-n1cc(cn1)C(O)=O)N1CCCC1,50.1
CCN(C)c1nc(nc2ccc(OC3CCCCC3)cc12)-n1cc(cn1)C(O)=O,50.1
CCN(CC)c1nc(nc2ccc(cc12)C1CCCCC1)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc(Nc2ccccc2)c2cc(ccc2n1)C1CCCCC1,50.1
CCN(C)c1nc(nc2ccc(cc12)-c1ccccc1)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(ccc2n1)-c1ccccc1,50.1
CCN(CC)c1nc(nc2ccc(Oc3ccc(Cl)cc3)cc12)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc(N2CCCC2)c2cc(Oc3ccc(Cl)cc3)ccc2n1,50.1
OC(=O)c1cnn(c1)-c1nc(N2CCSCC2)c2cc(Oc3ccc(Cl)cc3)ccc2n1,50.1
CCN(CC)c1nc(nc2ccc(Oc3ccccc3)cc12)-n1cc(cn1)C(O)=O,50.1
OC(=O)c1cnn(c1)-c1nc2ccn(Cc3ccc(cc3)-c3ccccc3)c2c(=O)[nH]1,51
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCN1CCCC1=O,51.3
COCC1(CC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,51.3
C[C@@H](NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N)C(F)(F)F,51.3
Cn1ccnc1CN1CCC2(CC1)C(=O)N(c1ccccc21)c1ccc(Oc2ccccc2)cc1,52
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(Cl)cc3)cc2)C1=O,52
COCC1(CCCC1)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,52.5
Oc1c(cnn1-c1ccc(cn1)C(=O)NC1CCCCC1)-c1ccc(cc1)C#N,52.5
COc1cc(ccn1)-c1cnn(c1O)-c1ccc(cn1)C(=O)N[C@@H]1CC[C@H](O)CC1,52.5
CCN1CCCC1CN(C)C(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,52.5
CC(C)OCCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,52.5
OC(=O)CNC(=O)c1ncc(cc1O)-c1cn(CCc2ccc(Cl)cc2)nn1,53
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCCCO)C#N,53.7
COCC1(CNC(=O)c2ccc(nc2)-n2ncc(c2O)-c2ccnc(OC)c2)CC1,53.7
Cc1ccc(Oc2cnc(CN3CCC(O)=C(C(=O)NCC(O)=O)C3=O)cn2)cc1,54
C[C@@H](c1cc(Cl)ccc1Cl)n1ncc2nc([nH]c(=O)c12)-n1cc(cn1)C(O)=O,54
CN1CCC2(CCN(C2)C(=O)c2ccc(nc2)-n2ncc(c2O)-c2ccc(cc2)C#N)C1,55
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)N[C@H]1CC[C@H](O)CC1)C#N,55
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(nc3)C(F)(F)F)cc2)C1=O,56
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(cn3)C3CC3)cc2)C1=O,56
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NCC1CCOCC1)C#N,56.2
CCN1CCC(CN(C)C(=O)c2ccc(nc2)-n2ncc(c2O)-c2ccc(cc2)C#N)C1,56.2
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NCCC1CCOCC1)C#N,56.2
CN(C)CC1CCN(C1)C(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,56.2
C[C@@H](NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N)C1CCOCC1,56.2
CC(C)OCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,57.5
Cc1cc(ccc1-c1cnn(c1O)-c1ccc(cn1)C(=O)NC(CO)C1CCOC1)C#N,57.5
CC1CC(CNC(=O)c2ccc(nc2)-n2ncc(c2O)-c2ccc(cc2)C#N)C1,57.5
CCOCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1C)C#N,57.5
CC(C)(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,58.9
CN(CCCN1CCCCC1)C(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,58.9
CCOCCCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,58.9
CCNC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,58.9
CCC(C)NC(=O)c1ccc(nc1)-n1ncc(c1O)-c1ccc(cc1)C#N,58.9
Cc1ccc(Oc2ccc(CN3C(=O)C(C(=O)NCC(O)=O)=C(O)CC3(C)C)cn2)cc1,59
C[C@H](c1ccc(Cl)c(Cl)c1)n1ncc2nc([nH]c(=O)c12)-n1cc(cn1)C(O)=O,60
OC(=O)CNC(=O)c1nc(C#N)c2n(Cc3ccccc3)c(=O)c(cc2c1O)-c1ccccc1,60
OC(=O)CNC(=O)c1nc(C#N)c2n(Cc3ccccc3)c(=O)c(cc2c1O)-c1ccccc1,60
OC(=O)CNC(=O)C1=C(O)CCN(Cc2ccc(Oc3ccc(cc3)C(F)(F)F)cn2)C1=O,60
